#  Table WFC3.IR.G102.1st.sens.2.fits[1]  Tue 03:24:08 11-Jan-2011

# row      WAVELENGTH     SENSITIVITY           ERROR
#                                                    

 4369          11818.     5.283123E13     7.250555E13
 4370          11819.     5.294247E13     7.310044E13
 4371          11820.     5.305957E13     7.370531E13
 4372          11821.     5.318256E13     7.432037E13
 4373          11822.     5.331142E13     7.494574E13
 4374          11823.     5.344617E13     7.558159E13
 4375          11824.     5.358680E13     7.622805E13
 4376          11825.     5.373330E13     7.688527E13
 4377          11826.     5.388568E13     7.755339E13
 4378          11827.     5.404395E13     7.823259E13
 4379          11828.     5.420810E13     7.892299E13
 4380          11829.     5.437812E13     7.962473E13
 4381          11830.     5.455402E13     8.033796E13
 4382          11831.     5.473580E13     8.106285E13
 4383          11832.     5.469331E13     8.156286E13
 4384          11833.     5.463828E13     8.204320E13
 4385          11834.     5.457072E13     8.250343E13
 4386          11835.     5.449064E13     8.294321E13
 4387          11836.     5.439801E13     8.336214E13
 4388          11837.     5.429286E13     8.375981E13
 4389          11838.     5.417517E13     8.413586E13
 4390          11839.     5.404494E13     8.448989E13
 4391          11840.     5.390219E13     8.482154E13
 4392          11841.     5.374690E13     8.513037E13
 4393          11842.     5.357908E13     8.541604E13
 4394          11843.     5.339872E13     8.567814E13
 4395          11844.     5.320584E13     8.591628E13
 4396          11845.     5.300042E13     8.613010E13
 4397          11846.     5.278246E13     8.631919E13
 4398          11847.     5.255198E13     8.648317E13
 4399          11848.     5.230897E13     8.662166E13
 4400          11849.     5.205341E13     8.673424E13
 4401          11850.     5.178533E13     8.682056E13
 4402          11851.     5.150471E13     8.688023E13
 4403          11852.     5.121156E13     8.691283E13
 4404          11853.     5.090587E13     8.691800E13
 4405          11854.     5.058766E13     8.689538E13
 4406          11855.     5.025691E13     8.684452E13
 4407          11856.     4.992322E13     8.650578E13
 4408          11857.     4.957775E13     8.614340E13
 4409          11858.     4.922052E13     8.575724E13
 4410          11859.     4.885153E13     8.534712E13
 4411          11860.     4.847077E13     8.491287E13
 4412          11861.     4.807824E13     8.445432E13
 4413          11862.     4.767395E13     8.397131E13
 4414          11863.     4.725788E13     8.346365E13
 4415          11864.     4.683006E13     8.293120E13
 4416          11865.     4.639046E13     8.237377E13
 4417          11866.     4.593911E13     8.179123E13
 4418          11867.     4.547598E13     8.118335E13
 4419          11868.     4.500109E13     8.055002E13
 4420          11869.     4.451443E13     7.989103E13
 4421          11870.     4.401601E13     7.920624E13
 4422          11871.     4.350582E13     7.849547E13
 4423          11872.     4.298387E13     7.775855E13
 4424          11873.     4.245015E13     7.699532E13
 4425          11874.     4.190466E13     7.620560E13
 4426          11875.     4.134741E13     7.538923E13
 4427          11876.     4.077839E13     7.454604E13
 4428          11877.     4.019760E13     7.367585E13
 4429          11878.     3.960504E13     7.277851E13
 4430          11879.     3.900073E13     7.185386E13
 4431          11880.     3.853572E13     7.114264E13
 4432          11881.     3.807103E13     7.042850E13
 4433          11882.     3.760667E13     6.971145E13
 4434          11883.     3.714262E13     6.899149E13
 4435          11884.     3.667889E13     6.826861E13
 4436          11885.     3.621549E13     6.754284E13
 4437          11886.     3.575241E13     6.681416E13
 4438          11887.     3.528964E13     6.608259E13
 4439          11888.     3.482720E13     6.534812E13
 4440          11889.     3.436507E13     6.461076E13
 4441          11890.     3.390327E13     6.387052E13
 4442          11891.     3.344178E13     6.312739E13
 4443          11892.     3.298062E13     6.238138E13
 4444          11893.     3.251977E13     6.163250E13
 4445          11894.     3.205925E13     6.088074E13
 4446          11895.     3.159905E13     6.012612E13
 4447          11896.     3.113916E13     5.936863E13
 4448          11897.     3.067960E13     5.860828E13
 4449          11898.     3.022035E13     5.784507E13
 4450          11899.     2.976143E13     5.707901E13
 4451          11900.     2.930283E13     5.631010E13
 4452          11901.     2.884454E13     5.553834E13
 4453          11902.     2.838658E13     5.476374E13
 4454          11903.     2.792894E13     5.398630E13
 4455          11904.     2.756077E13     5.333958E13
 4456          11905.     2.720006E13     5.270555E13
 4457          11906.     2.684680E13     5.208430E13
 4458          11907.     2.650099E13     5.147585E13
 4459          11908.     2.616263E13     5.088027E13
 4460          11909.     2.583173E13     5.029760E13
 4461          11910.     2.550827E13     4.972789E13
 4462          11911.     2.519228E13     4.917123E13
 4463          11912.     2.488374E13     4.862762E13
 4464          11913.     2.458264E13     4.809715E13
 4465          11914.     2.428900E13     4.757986E13
 4466          11915.     2.400281E13     4.707580E13
 4467          11916.     2.372408E13     4.658503E13
 4468          11917.     2.345280E13     4.610759E13
 4469          11918.     2.318897E13     4.564354E13
 4470          11919.     2.293259E13     4.519294E13
 4471          11920.     2.268367E13     4.475584E13
 4472          11921.     2.244219E13     4.433227E13
 4473          11922.     2.220818E13     4.392232E13
 4474          11923.     2.198161E13     4.352602E13
 4475          11924.     2.176250E13     4.314343E13
 4476          11925.     2.155084E13     4.277460E13
 4477          11926.     2.134663E13     4.241957E13
 4478          11927.     2.114987E13     4.207842E13
 4479          11928.     2.091211E13     4.160527E13
 4480          11929.     2.067792E13     4.113925E13
 4481          11930.     2.044731E13     4.068035E13
 4482          11931.     2.022028E13     4.022856E13
 4483          11932.     1.999682E13     3.978388E13
 4484          11933.     1.977694E13     3.934633E13
 4485          11934.     1.956063E13     3.891589E13
 4486          11935.     1.934790E13     3.849257E13
 4487          11936.     1.913874E13     3.807636E13
 4488          11937.     1.893316E13     3.766727E13
 4489          11938.     1.873116E13     3.726530E13
 4490          11939.     1.853273E13     3.687044E13
 4491          11940.     1.833788E13     3.648269E13
 4492          11941.     1.814660E13     3.610206E13
 4493          11942.     1.795890E13     3.572856E13
 4494          11943.     1.777478E13     3.536216E13
 4495          11944.     1.759423E13     3.500288E13
 4496          11945.     1.741726E13     3.465072E13
 4497          11946.     1.724386E13     3.430567E13
 4498          11947.     1.707404E13     3.396774E13
 4499          11948.     1.690780E13     3.363692E13
 4500          11949.     1.674513E13     3.331322E13
 4501          11950.     1.658603E13     3.299664E13
 4502          11951.     1.643052E13     3.268717E13
 4503          11952.     1.622149E13     3.228719E13
 4504          11953.     1.601146E13     3.188482E13
 4505          11954.     1.580044E13     3.148007E13
 4506          11955.     1.558843E13     3.107293E13
 4507          11956.     1.537543E13     3.066339E13
 4508          11957.     1.516144E13     3.025147E13
 4509          11958.     1.494646E13     2.983714E13
 4510          11959.     1.473048E13     2.942041E13
 4511          11960.     1.451352E13     2.900129E13
 4512          11961.     1.429556E13     2.857974E13
 4513          11962.     1.407661E13     2.815579E13
 4514          11963.     1.385667E13     2.772943E13
 4515          11964.     1.363574E13     2.730066E13
 4516          11965.     1.341381E13     2.686946E13
 4517          11966.     1.319090E13     2.643584E13
 4518          11967.     1.296699E13     2.599980E13
 4519          11968.     1.274209E13     2.556133E13
 4520          11969.     1.251620E13     2.512044E13
 4521          11970.     1.228932E13     2.467710E13
 4522          11971.     1.206145E13     2.423133E13
 4523          11972.     1.183258E13     2.378313E13
 4524          11973.     1.160273E13     2.333248E13
 4525          11974.     1.137188E13     2.287939E13
 4526          11975.     1.114004E13     2.242385E13
 4527          11976.     1.096372E13     2.206521E13
 4528          11977.     1.079093E13     2.171379E13
 4529          11978.     1.062167E13     2.136959E13
 4530          11979.     1.045594E13     2.103260E13
 4531          11980.     1.029374E13     2.070283E13
 4532          11981.     1.013507E13     2.038026E13
 4533          11982.     9.979926E12     2.006490E13
 4534          11983.     9.828313E12     1.975674E13
 4535          11984.     9.680229E12     1.945577E13
 4536          11985.     9.535675E12     1.916200E13
 4537          11986.     9.394650E12     1.887541E13
 4538          11987.     9.257154E12     1.859602E13
 4539          11988.     9.123188E12     1.832380E13
 4540          11989.     8.992751E12     1.805876E13
 4541          11990.     8.865844E12     1.780090E13
 4542          11991.     8.742466E12     1.755021E13
 4543          11992.     8.622617E12     1.730669E13
 4544          11993.     8.506298E12     1.707033E13
 4545          11994.     8.393508E12     1.684113E13
 4546          11995.     8.284248E12     1.661909E13
 4547          11996.     8.178517E12     1.640421E13
 4548          11997.     8.076315E12     1.619647E13
 4549          11998.     7.977643E12     1.599588E13
 4550          11999.     7.882500E12     1.580243E13
 4551          12000.     7.786694E12     1.560894E13
 4552          12001.     7.694083E12     1.542189E13
 4553          12002.     7.604665E12     1.524128E13
 4554          12003.     7.518441E12     1.506710E13
 4555          12004.     7.435412E12     1.489935E13
 4556          12005.     7.355576E12     1.473804E13
 4557          12006.     7.278934E12     1.458315E13
 4558          12007.     7.205486E12     1.443468E13
 4559          12008.     7.135233E12     1.429264E13
 4560          12009.     7.068172E12     1.415703E13
 4561          12010.     7.004307E12     1.402783E13
 4562          12011.     6.943635E12     1.390506E13
 4563          12012.     6.886157E12     1.378870E13
 4564          12013.     6.831873E12     1.367876E13
 4565          12014.     6.780784E12     1.357523E13
 4566          12015.     6.732888E12     1.347812E13
 4567          12016.     6.688186E12     1.338741E13
 4568          12017.     6.646679E12     1.330312E13
 4569          12018.     6.608365E12     1.322523E13
 4570          12019.     6.573245E12     1.315375E13
