#  Table WFC3.IR.G141.1st.sens.2.fits[1]  Tue 03:23:23 11-Jan-2011

# row      WAVELENGTH     SENSITIVITY           ERROR
#                                                    

 6344          16293.     1.597217E16     1.739132E14
 6345          16294.     1.596995E16     1.739618E14
 6346          16295.     1.596773E16     1.740105E14
 6347          16296.     1.596554E16     1.740594E14
 6348          16297.     1.596335E16     1.741083E14
 6349          16298.     1.596118E16     1.741574E14
 6350          16299.     1.595902E16     1.742066E14
 6351          16300.     1.595688E16     1.742559E14
 6352          16301.     1.595474E16     1.743054E14
 6353          16302.     1.595262E16     1.743549E14
 6354          16303.     1.595052E16     1.744046E14
 6355          16304.     1.594842E16     1.744544E14
 6356          16305.     1.594635E16     1.745044E14
 6357          16306.     1.594428E16     1.745545E14
 6358          16307.     1.594223E16     1.746047E14
 6359          16308.     1.594018E16     1.746550E14
 6360          16309.     1.593816E16     1.747055E14
 6361          16310.     1.593615E16     1.747560E14
 6362          16311.     1.593415E16     1.748067E14
 6363          16312.     1.593216E16     1.748576E14
 6364          16313.     1.593018E16     1.749085E14
 6365          16314.     1.592822E16     1.749596E14
 6366          16315.     1.592627E16     1.750108E14
 6367          16316.     1.592434E16     1.750622E14
 6368          16317.     1.592242E16     1.751136E14
 6369          16318.     1.592051E16     1.751652E14
 6370          16319.     1.591862E16     1.752169E14
 6371          16320.     1.591673E16     1.752688E14
 6372          16321.     1.591486E16     1.753208E14
 6373          16322.     1.591301E16     1.753729E14
 6374          16323.     1.591117E16     1.754251E14
 6375          16324.     1.590934E16     1.754774E14
 6376          16325.     1.590752E16     1.755300E14
 6377          16326.     1.590572E16     1.755826E14
 6378          16327.     1.590393E16     1.756353E14
 6379          16328.     1.590215E16     1.756882E14
 6380          16329.     1.590039E16     1.757412E14
 6381          16330.     1.589864E16     1.757944E14
 6382          16331.     1.589690E16     1.758476E14
 6383          16332.     1.589510E16     1.757856E14
 6384          16333.     1.589330E16     1.757238E14
 6385          16334.     1.589152E16     1.756621E14
 6386          16335.     1.588974E16     1.756004E14
 6387          16336.     1.588798E16     1.755390E14
 6388          16337.     1.588622E16     1.754776E14
 6389          16338.     1.588448E16     1.754163E14
 6390          16339.     1.588274E16     1.753552E14
 6391          16340.     1.588101E16     1.752942E14
 6392          16341.     1.587930E16     1.752332E14
 6393          16342.     1.587759E16     1.751725E14
 6394          16343.     1.587589E16     1.751118E14
 6395          16344.     1.587421E16     1.750512E14
 6396          16345.     1.587253E16     1.749908E14
 6397          16346.     1.587086E16     1.749304E14
 6398          16347.     1.586921E16     1.748702E14
 6399          16348.     1.586756E16     1.748102E14
 6400          16349.     1.586592E16     1.747502E14
 6401          16350.     1.586429E16     1.746903E14
 6402          16351.     1.586267E16     1.746306E14
 6403          16352.     1.586106E16     1.745710E14
 6404          16353.     1.585947E16     1.745114E14
 6405          16354.     1.585788E16     1.744521E14
 6406          16355.     1.585630E16     1.743928E14
 6407          16356.     1.585473E16     1.743336E14
 6408          16357.     1.585317E16     1.742746E14
 6409          16358.     1.585162E16     1.742157E14
 6410          16359.     1.585008E16     1.741568E14
 6411          16360.     1.584855E16     1.740981E14
 6412          16361.     1.584702E16     1.740395E14
 6413          16362.     1.584552E16     1.739811E14
 6414          16363.     1.584401E16     1.739227E14
 6415          16364.     1.584252E16     1.738645E14
 6416          16365.     1.584104E16     1.738064E14
 6417          16366.     1.583957E16     1.737483E14
 6418          16367.     1.583811E16     1.736904E14
 6419          16368.     1.583666E16     1.736327E14
 6420          16369.     1.583521E16     1.735750E14
 6421          16370.     1.583378E16     1.735175E14
 6422          16371.     1.583236E16     1.734600E14
 6423          16372.     1.583095E16     1.734027E14
 6424          16373.     1.582954E16     1.733455E14
 6425          16374.     1.582815E16     1.732884E14
 6426          16375.     1.582676E16     1.732315E14
 6427          16376.     1.582539E16     1.731746E14
 6428          16377.     1.582403E16     1.731179E14
 6429          16378.     1.582264E16     1.730569E14
 6430          16379.     1.582123E16     1.729918E14
 6431          16380.     1.581982E16     1.729267E14
 6432          16381.     1.581842E16     1.728617E14
 6433          16382.     1.581703E16     1.727968E14
 6434          16383.     1.581564E16     1.727319E14
 6435          16384.     1.581426E16     1.726672E14
 6436          16385.     1.581289E16     1.726025E14
 6437          16386.     1.581152E16     1.725379E14
 6438          16387.     1.581017E16     1.724734E14
 6439          16388.     1.580881E16     1.724090E14
 6440          16389.     1.580747E16     1.723447E14
 6441          16390.     1.580613E16     1.722804E14
 6442          16391.     1.580480E16     1.722163E14
 6443          16392.     1.580348E16     1.721522E14
 6444          16393.     1.580216E16     1.720882E14
 6445          16394.     1.580085E16     1.720243E14
 6446          16395.     1.579955E16     1.719605E14
 6447          16396.     1.579825E16     1.718968E14
 6448          16397.     1.579696E16     1.718331E14
 6449          16398.     1.579568E16     1.717695E14
 6450          16399.     1.579441E16     1.717060E14
 6451          16400.     1.579314E16     1.716426E14
 6452          16401.     1.579188E16     1.715793E14
 6453          16402.     1.579062E16     1.715160E14
 6454          16403.     1.578938E16     1.714529E14
 6455          16404.     1.578814E16     1.713898E14
 6456          16405.     1.578690E16     1.713268E14
 6457          16406.     1.578568E16     1.712639E14
 6458          16407.     1.578446E16     1.712011E14
 6459          16408.     1.578325E16     1.711384E14
 6460          16409.     1.578204E16     1.710757E14
 6461          16410.     1.578084E16     1.710131E14
 6462          16411.     1.577965E16     1.709507E14
 6463          16412.     1.577846E16     1.708882E14
 6464          16413.     1.577729E16     1.708259E14
 6465          16414.     1.577611E16     1.707636E14
 6466          16415.     1.577495E16     1.707015E14
 6467          16416.     1.577379E16     1.706394E14
 6468          16417.     1.577264E16     1.705774E14
 6469          16418.     1.577150E16     1.705155E14
 6470          16419.     1.577036E16     1.704536E14
 6471          16420.     1.576924E16     1.703919E14
 6472          16421.     1.576811E16     1.703302E14
 6473          16422.     1.576700E16     1.702686E14
 6474          16423.     1.576589E16     1.702071E14
 6475          16424.     1.576479E16     1.701457E14
 6476          16425.     1.576378E16     1.706746E14
 6477          16426.     1.576278E16     1.712035E14
 6478          16427.     1.576179E16     1.717324E14
 6479          16428.     1.576081E16     1.722614E14
 6480          16429.     1.575984E16     1.727904E14
 6481          16430.     1.575889E16     1.733195E14
 6482          16431.     1.575794E16     1.738486E14
 6483          16432.     1.575700E16     1.743778E14
 6484          16433.     1.575608E16     1.749070E14
 6485          16434.     1.575516E16     1.754363E14
 6486          16435.     1.575426E16     1.759657E14
 6487          16436.     1.575337E16     1.764951E14
 6488          16437.     1.575248E16     1.770245E14
 6489          16438.     1.575161E16     1.775541E14
 6490          16439.     1.575075E16     1.780836E14
 6491          16440.     1.574990E16     1.786133E14
 6492          16441.     1.574905E16     1.791430E14
 6493          16442.     1.574822E16     1.796727E14
 6494          16443.     1.574740E16     1.802026E14
 6495          16444.     1.574659E16     1.807324E14
 6496          16445.     1.574579E16     1.812624E14
 6497          16446.     1.574500E16     1.817924E14
 6498          16447.     1.574423E16     1.823225E14
 6499          16448.     1.574346E16     1.828526E14
 6500          16449.     1.574270E16     1.833829E14
 6501          16450.     1.574195E16     1.839132E14
 6502          16451.     1.574122E16     1.844435E14
 6503          16452.     1.574049E16     1.849740E14
 6504          16453.     1.573978E16     1.855045E14
 6505          16454.     1.573907E16     1.860351E14
 6506          16455.     1.573838E16     1.865658E14
 6507          16456.     1.573770E16     1.870965E14
 6508          16457.     1.573702E16     1.876273E14
 6509          16458.     1.573636E16     1.881582E14
 6510          16459.     1.573571E16     1.886892E14
 6511          16460.     1.573507E16     1.892203E14
 6512          16461.     1.573443E16     1.897514E14
 6513          16462.     1.573381E16     1.902827E14
 6514          16463.     1.573320E16     1.908140E14
 6515          16464.     1.573260E16     1.913454E14
 6516          16465.     1.573201E16     1.918769E14
 6517          16466.     1.573144E16     1.924085E14
 6518          16467.     1.573087E16     1.929401E14
 6519          16468.     1.573031E16     1.934719E14
 6520          16469.     1.572976E16     1.940037E14
 6521          16470.     1.572923E16     1.945357E14
 6522          16471.     1.572806E16     1.947641E14
 6523          16472.     1.572621E16     1.946886E14
 6524          16473.     1.572432E16     1.946125E14
 6525          16474.     1.572238E16     1.945358E14
 6526          16475.     1.572040E16     1.944587E14
 6527          16476.     1.571837E16     1.943810E14
 6528          16477.     1.571630E16     1.943027E14
 6529          16478.     1.571419E16     1.942240E14
 6530          16479.     1.571203E16     1.941446E14
 6531          16480.     1.570983E16     1.940648E14
 6532          16481.     1.570758E16     1.939844E14
 6533          16482.     1.570529E16     1.939035E14
 6534          16483.     1.570295E16     1.938221E14
 6535          16484.     1.570058E16     1.937401E14
 6536          16485.     1.569815E16     1.936576E14
 6537          16486.     1.569568E16     1.935745E14
 6538          16487.     1.569317E16     1.934910E14
 6539          16488.     1.569061E16     1.934069E14
 6540          16489.     1.568801E16     1.933223E14
 6541          16490.     1.568536E16     1.932371E14
 6542          16491.     1.568267E16     1.931514E14
 6543          16492.     1.567993E16     1.930652E14
 6544          16493.     1.567715E16     1.929785E14
 6545          16494.     1.567433E16     1.928912E14
